NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
boss012	boss012_st.spr	boss012_st.spr	boss012_st.spr	boss012_wlk.spr	boss012_wlk.spr	boss012_wlk.spr	boss012_wlk.spr	boss012_st.spr	boss012_die.spr	boss012_at01.spr	boss012_at02.spr	boss012_at02.spr	boss012_st.spr	boss012_wlk.spr
boss006	boss006_st.spr	boss006_st.spr	boss006_st.spr	boss006_wlk.spr	boss006_wlk.spr	boss006_wlk.spr	boss006_wlk.spr	boss006_st.spr	boss006_die.spr	boss006_at1.spr	boss006_at2.spr	boss006_at2.spr	boss006_st.spr	boss006_wlk.spr
enemy195	enemy195_st.spr	enemy195_st.spr	enemy195_st.spr	enemy195_wlk.spr	enemy195_wlk.spr	enemy195_wlk.spr	enemy195_wlk.spr	enemy195_st.spr	enemy195_die.spr	enemy195_at.spr	enemy195_at.spr	enemy195_at.spr	enemy195_st.spr	enemy195_wlk.spr
enemy196	enemy196_st.spr	enemy196_st.spr	enemy196_st.spr	enemy196_wlk.spr	enemy196_wlk.spr	enemy196_wlk.spr	enemy196_wlk.spr	enemy196_st.spr	enemy196_die.spr	enemy196_at.spr	enemy196_at.spr	enemy196_at.spr	enemy196_st.spr	enemy196_wlk.spr
enemy197	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr	enemy197.spr
enemy198	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr	enemy198.spr
passerby193	passerby193.spr	passerby193.spr	passerby193.spr										passerby193.spr	
passerby194	passerby194.spr	passerby194.spr	passerby194.spr										passerby194.spr	
passerby195	passerby195.spr	passerby195.spr	passerby195.spr										passerby195.spr	
passerby196	passerby196.spr	passerby196.spr	passerby196.spr										passerby196.spr	
passerby197	passerby197.spr	passerby197.spr	passerby197.spr										passerby197.spr	
passerby198	passerby198.spr	passerby198.spr	passerby198.spr										passerby198.spr	
passerby199	passerby199_st.spr	passerby199_st.spr	passerby199_st.spr										passerby199_st.spr	
passerby200	passerby200_st.spr	passerby200_st.spr	passerby200_st.spr										passerby200_st.spr	
enemy199	enemy199_st.spr	enemy199_st.spr	enemy199_st.spr	enemy199_wlk.spr	enemy199_wlk.spr	enemy199_wlk.spr	enemy199_wlk.spr	enemy199_st.spr	enemy199_die.spr	enemy199_at.spr	enemy199_at.spr	enemy199_at.spr	enemy199_st.spr	enemy199_wlk.spr
enemy200	enemy040_st.spr	enemy040_st.spr	enemy040_st.spr	enemy040_wlk.spr	enemy040_wlk.spr	enemy040_wlk.spr	enemy040_wlk.spr	enemy040_st.spr	enemy040_die.spr	enemy040_at.spr	enemy040_at.spr	enemy040_at.spr	enemy040_st.spr	enemy040_wlk.spr
enemy201	enemy050_st.spr	enemy050_st.spr	enemy050_st.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_st.spr	enemy050_die.spr	enemy050_at.spr	enemy050_at.spr	enemy050_at.spr	enemy050_st.spr	enemy050_wlk.spr
enemy202	enemy050_st.spr	enemy050_st.spr	enemy050_st.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_st.spr	enemy050_die.spr	enemy050_at.spr	enemy050_at.spr	enemy050_at.spr	enemy050_st.spr	enemy050_wlk.spr
enemy203	enemy050_st.spr	enemy050_st.spr	enemy050_st.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_st.spr	enemy050_die.spr	enemy050_at.spr	enemy050_at.spr	enemy050_at.spr	enemy050_st.spr	enemy050_wlk.spr
enemy204	enemy126_st.spr	enemy126_st.spr	enemy126_st.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_st.spr	enemy126_die.spr	enemy126_at.spr	enemy126_at.spr	enemy126_at.spr	enemy126_st.spr	enemy126_wlk.spr
enemy205	enemy141_st.spr	enemy141_st.spr	enemy141_st.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_st.spr	enemy141_die.spr	enemy141_at.spr	enemy141_at.spr	enemy141_at.spr	enemy141_st.spr	enemy141_wlk.spr
enemy206	enemy050_st.spr	enemy050_st.spr	enemy050_st.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_st.spr	enemy050_die.spr	enemy050_at.spr	enemy050_at.spr	enemy050_at.spr	enemy050_st.spr	enemy050_wlk.spr
enemy207	enemy060_st.spr	enemy060_st.spr	enemy060_st.spr	enemy060_wlk.spr	enemy060_wlk.spr	enemy060_wlk.spr	enemy060_wlk.spr	enemy060_st.spr	enemy060_die.spr	enemy060_at.spr	enemy060_at.spr	enemy060_at.spr	enemy060_st.spr	enemy060_wlk.spr
enemy208	enemy050_st.spr	enemy050_st.spr	enemy050_st.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_wlk.spr	enemy050_st.spr	enemy050_die.spr	enemy050_at.spr	enemy050_at.spr	enemy050_at.spr	enemy050_st.spr	enemy050_wlk.spr
npc050111001	npc050111001_st.spr	npc050111001_st.spr	npc050111001_st.spr	npc050111001_wlk.spr	npc050111001_wlk.spr	npc050111001_wlk.spr	npc050111001_wlk.spr	npc050111001_st.spr		npc050111001_at.spr	npc050111001_at.spr	npc050111001_at.spr	npc050111001_st.spr	npc050111001_wlk.spr
npc050111002	npc050111002_st.spr	npc050111002_st.spr	npc050111002_st.spr	npc050111002_wlk.spr	npc050111002_wlk.spr	npc050111002_wlk.spr	npc050111002_wlk.spr	npc050111002_st.spr		npc050111002_at.spr	npc050111002_at.spr	npc050111002_at.spr	npc050111002_st.spr	npc050111002_wlk.spr
npc050111003	npc050111003_st.spr	npc050111003_st.spr	npc050111003_st.spr	npc050111003_wlk.spr	npc050111003_wlk.spr	npc050111003_wlk.spr	npc050111003_wlk.spr	npc050111003_st.spr		npc050111003_at.spr	npc050111003_at.spr	npc050111003_at.spr	npc050111003_st.spr	npc050111003_wlk.spr
npc050111004	npc050111004_st.spr	npc050111004_st.spr	npc050111004_st.spr	npc050111004_wlk.spr	npc050111004_wlk.spr	npc050111004_wlk.spr	npc050111004_wlk.spr	npc050111004_st.spr		npc050111004_at.spr	npc050111004_at.spr	npc050111004_at.spr	npc050111004_st.spr	npc050111004_wlk.spr
npc050111005	npc050111005_st.spr	npc050111005_st.spr	npc050111005_st.spr	npc050111005_wlk.spr	npc050111005_wlk.spr	npc050111005_wlk.spr	npc050111005_wlk.spr	npc050111005_st.spr		npc050111005_at.spr	npc050111005_at.spr	npc050111005_at.spr	npc050111005_st.spr	npc050111005_wlk.spr
npc050111006	npc050111006_st.spr	npc050111006_st.spr	npc050111006_st.spr	npc050111006_wlk.spr	npc050111006_wlk.spr	npc050111006_wlk.spr	npc050111006_wlk.spr	npc050111006_st.spr		npc050111006_at.spr	npc050111006_at.spr	npc050111006_at.spr	npc050111006_st.spr	npc050111006_wlk.spr
npc050111007	npc050111007_st.spr	npc050111007_st.spr	npc050111007_st.spr	npc050111007_wlk.spr	npc050111007_wlk.spr	npc050111007_wlk.spr	npc050111007_wlk.spr	npc050111007_st.spr		npc050111007_at.spr	npc050111007_at.spr	npc050111007_at.spr	npc050111007_st.spr	npc050111007_wlk.spr
npc050111008	npc050111008_st.spr	npc050111008_st.spr	npc050111008_st.spr										npc050111008_st.spr	
npc050111009	npc050111009_st.spr	npc050111009_st.spr	npc050111009_st.spr										npc050111009_st.spr	
npc050111010	npc050111010_st.spr	npc050111010_st.spr	npc050111010_st.spr										npc050111010_st.spr	
npc050111011	npc050111011_st.spr	npc050111011_st.spr	npc050111011_st.spr										npc050111011_st.spr	
npc050111012	npc050111012_st.spr	npc050111012_st.spr	npc050111012_st.spr										npc050111012_st.spr	
boss003	boss003_st.spr	boss003_st.spr	boss003_st.spr	boss003_wlk.spr	boss003_wlk.spr	boss003_wlk.spr	boss003_wlk.spr	boss003_st.spr	boss003_die.spr	boss003_at1.spr	boss003_at2.spr	boss003_at2.spr	boss003_st.spr	boss003_wlk.spr
boss004	boss004_st.spr	boss004_st.spr	boss004_st.spr	boss004_wlk.spr	boss004_wlk.spr	boss004_wlk.spr	boss004_wlk.spr	boss004_st.spr	boss004_die.spr	boss004_at1.spr	boss004_at2.spr	boss004_at2.spr	boss004_st.spr	boss004_wlk.spr
boss007	boss007_st.spr	boss007_st.spr	boss007_st.spr	boss007_wlk.spr	boss007_wlk.spr	boss007_wlk.spr	boss007_wlk.spr	boss007_st.spr	boss007_die.spr	boss007_at01.spr	boss007_at02.spr	boss007_at02.spr	boss007_st.spr	boss007_wlk.spr
boss009	boss009_st.spr	boss009_st.spr	boss009_st.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_st.spr	boss009_die.spr	boss009_at1.spr	boss009_at2.spr	boss009_at2.spr	boss009_st.spr	boss009_wlk.spr
boss013	boss013_st.spr	boss013_st.spr	boss013_st.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_st.spr	boss013_die.spr	boss013_at01.spr	boss013_at02.spr	boss013_at02.spr	boss013_st.spr	boss013_wlk.spr
boss017	boss017_st.spr	boss017_st.spr	boss017_st.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_st.spr	boss017_die.spr	boss017_at01.spr	boss017_at02.spr	boss017_at02.spr	boss017_st.spr	boss017_wlk.spr
boss019	boss019_st.spr	boss019_st.spr	boss019_st.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_st.spr	boss019_die.spr	boss019_at01.spr	boss019_at02.spr	boss019_at02.spr	boss019_st.spr	boss019_wlk.spr
boss022	boss022_st01.spr	boss022_st01.spr	boss022_st01.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_st.spr	boss022_die.spr	boss022_at01.spr	boss022_at02.spr	boss022_at02.spr	boss022_st01.spr	boss022_wlk.spr
boss023	boss023_st.spr	boss023_st.spr	boss023_st.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_st.spr	boss023_die.spr	boss023_at01.spr	boss023_at02.spr	boss023_at02.spr	boss023_st.spr	boss023_wlk.spr
boss024	boss024_st.spr	boss024_st.spr	boss024_st.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_st.spr	boss024_die.spr	boss024_at01.spr	boss024_at02.spr	boss024_at02.spr	boss024_st.spr	boss024_wlk.spr
passerby201	1jia.spr	1jia.spr	1jia.spr										1jia.spr	
boss010	boss010_st.spr	boss010_st.spr	boss010_st.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_bat.spr	boss010_die.spr	boss010_at01.spr	boss010_at02.spr	boss010_at02.spr	boss010_st.spr	boss010_wlk.spr
passerby202	box002.spr	box002.spr	box002.spr										box002.spr	
boss016	boss016_st.spr	boss016_st.spr	boss016_st.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_bat.spr	boss016_die.spr	boss016_at01.spr	boss016_at02.spr	boss016_at02.spr	boss016_st.spr	boss016_wlk.spr
boss020	enemy216_st.spr	enemy216_st.spr	enemy216_st.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_bat.spr	enemy216_die.spr	enemy216_at1.spr	enemy216_at2.spr	enemy216_at2.spr	enemy216_st.spr	enemy216_wlk.spr
boss025	boss025_st01.spr	boss025_st02.spr	boss025_st02.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_bat.spr	boss025_die.spr	boss025_at01.spr	boss025_at02.spr	boss025_at02.spr	boss025_st02.spr	boss025_wlk.spr
boss026	boss026_st01.spr	boss026_st02.spr	boss026_st02.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_bat.spr	boss026_die.spr	boss026_at01.spr	boss026_at02.spr	boss026_at02.spr	boss026_st02.spr	boss026_wlk.spr
boss027	boss027_st01.spr	boss027_st02.spr	boss027_st02.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_bat.spr	boss027_die.spr	boss027_at01.spr	boss027_at02.spr	boss027_at02.spr	boss027_st02.spr	boss027_wlk.spr
boss028	boss028_st01.spr	boss028_st02.spr	boss028_st02.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_bat.spr	boss028_die.spr	boss028_at01.spr	boss028_at02.spr	boss028_at02.spr	boss028_st02.spr	boss028_wlk.spr
boss029	boss029_st01.spr	boss029_st02.spr	boss029_st02.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_bat.spr	boss029_die.spr	boss029_at01.spr	boss029_at02.spr	boss029_at02.spr	boss029_st02.spr	boss029_wlk.spr
boss030	boss30_pst.spr	boss30_st.spr	boss30_st.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_bat.spr	boss30_die.spr	boss30_at01.spr	boss30_at01.spr	boss30_at01.spr	boss30_st.spr	boss30_wlk.spr
boss031	boss31_pst.spr	boss31_st.spr	boss31_st.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_bat.spr	boss31_die.spr	boss31_at.spr	boss31_at.spr	boss31_at.spr	boss31_st.spr	boss31_wlk.spr
boss032	boss32_pst.spr	boss32_st.spr	boss32_st.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_bat.spr	boss32_die.spr	boss32_at.spr	boss32_at.spr	boss32_at.spr	boss32_st.spr	boss32_wlk.spr
passerby203	huadeng.spr	huadeng.spr	huadeng.spr											
boss033	partner_goldchildren_st01.spr	partner_goldchildren_st02.spr	partner_goldchildren_st02.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_bat.spr	partner_goldchildren_die.spr	partner_goldchildren_at.spr	partner_goldchildren_at.spr	partner_goldchildren_at.spr	partner_goldchildren_st02.spr	partner_goldchildren_wlk.spr
boss034	partner_waterchildren_st01.spr	partner_waterchildren_st02.spr	partner_waterchildren_st02.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_bat.spr	partner_waterchildren_die.spr	partner_waterchildren_at.spr	partner_waterchildren_at.spr	partner_waterchildren_at.spr	partner_waterchildren_st02.spr	partner_waterchildren_wlk.spr
boss035	partner_firechildren_st01.spr	partner_firechildren_st02.spr	partner_firechildren_st02.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_bat.spr	partner_firechildren_die.spr	partner_firechildren_at.spr	partner_firechildren_at.spr	partner_firechildren_at.spr	partner_firechildren_st02.spr	partner_firechildren_wlk.spr
boss036	partner_dustchildren_st01.spr	partner_dustchildren_st02.spr	partner_dustchildren_st02.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_bat.spr	partner_dustchildren_die.spr	partner_dustchildren_at.spr	partner_dustchildren_at.spr	partner_dustchildren_at.spr	partner_dustchildren_st02.spr	partner_dustchildren_wlk.spr
boss037	partner_woodpeople_st01.spr	partner_woodpeople_st02.spr	partner_woodpeople_st02.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_bat.spr	partner_woodpeople_die.spr	partner_woodpeople_at.spr	partner_woodpeople_at.spr	partner_woodpeople_at.spr	partner_woodpeople_st02.spr	partner_woodpeople_wlk.spr
boss038	partner_woodchildren_st01.spr	partner_woodchildren_st02.spr	partner_woodchildren_st02.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_bat.spr	partner_woodchildren_die.spr	partner_woodchildren_at.spr	partner_woodchildren_at.spr	partner_woodchildren_at.spr	partner_woodchildren_st02.spr	partner_woodchildren_wlk.spr
boss039	partner_firepeople_st01.spr	partner_firepeople_st02.spr	partner_firepeople_st02.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_bat.spr	partner_firepeople_die.spr	partner_firepeople_at.spr	partner_firepeople_at.spr	partner_firepeople_at.spr	partner_firepeople_st02.spr	partner_firepeople_wlk.spr
boss040	partner_dustpeople_st01.spr	partner_dustpeople_st02.spr	partner_dustpeople_st02.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_bat.spr	partner_dustpeople_die.spr	partner_dustpeople_at.spr	partner_dustpeople_at.spr	partner_dustpeople_at.spr	partner_dustpeople_st02.spr	partner_dustpeople_wlk.spr
boss041	partner_goldpeople_st01.spr	partner_goldpeople_st02.spr	partner_goldpeople_st02.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_bat.spr	partner_goldpeople_die.spr	partner_goldpeople_at.spr	partner_goldpeople_at.spr	partner_goldpeople_at.spr	partner_goldpeople_st02.spr	partner_goldpeople_wlk.spr
boss042	partner_waterpeople_st01.spr	partner_waterpeople_st02.spr	partner_waterpeople_st02.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_bat.spr	partner_waterpeople_die.spr	partner_waterpeople_at.spr	partner_waterpeople_at.spr	partner_waterpeople_at.spr	partner_waterpeople_st02.spr	partner_waterpeople_wlk.spr
passerby204	passerby204.spr	passerby204.spr	passerby204.spr											
passerby205	passerby205.spr	passerby205.spr	passerby205.spr											
passerby206	passerby206.spr	passerby206.spr	passerby206.spr											
passerby207	passerby207.spr	passerby207.spr	passerby207.spr											
boss043	boss043_st01.spr	boss043_st02.spr	boss043_st02.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_bat.spr	boss043_die.spr	boss043_at.spr	boss043_at.spr	boss043_at.spr	boss043_st01.spr	boss043_wlk.spr
boss044	boss044_st01.spr	boss044_st02.spr	boss044_st02.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_bat.spr	boss044_die.spr	boss044_at.spr	boss044_at.spr	boss044_at.spr	boss044_st02.spr	boss044_wlk.spr
boss045	boss045_st01.spr	boss045_st02.spr	boss045_st02.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_bat.spr	boss045_die.spr	boss045_at.spr	boss045_at.spr	boss045_at.spr	boss045_st02.spr	boss045_wlk.spr
ani068	ani068_st01.spr	ani068_st02.spr	ani068_st02.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_bat.spr	ani068_die.spr	ani068_at.spr	ani068_at.spr	ani068_at.spr	ani068_st02.spr	ani068_wlk.spr
ani069	ani069_st01.spr	ani069_st02.spr	ani069_st02.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_bat.spr	ani069_die.spr	ani069_at.spr	ani069_at.spr	ani069_at.spr	ani069_st03.spr	ani069_wlk.spr
enemy209	enemy209_st01.spr	enemy209_st02.spr	enemy209_st02.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_bat.spr	enemy209_die.spr	enemy209_at.spr	enemy209_at.spr	enemy209_at.spr	enemy209_st01.spr	enemy209_wlk.spr
enemy210	enemy210_st01.spr	enemy210_st02.spr	enemy210_st02.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_bat.spr	enemy210_die.spr	enemy210_at.spr	enemy210_at.spr	enemy210_at.spr	enemy210_st01.spr	enemy210_wlk.spr
enemy211	enemy211_st01.spr	enemy211_st02.spr	enemy211_st02.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_bat.spr	enemy211_die.spr	enemy211_at.spr	enemy211_at.spr	enemy211_at.spr	enemy211_st01.spr	enemy211_wlk.spr
enemy212	enemy212_st01.spr	enemy212_st02.spr	enemy212_st02.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_bat.spr	enemy212_die.spr	enemy212_at.spr	enemy212_at.spr	enemy212_at.spr	enemy212_st01.spr	enemy212_wlk.spr
enemy213	enemy213_st.spr	enemy213_st.spr	enemy213_st.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_bat.spr	enemy213_die.spr	enemy213_at.spr	enemy213_at.spr	enemy213_at.spr	enemy213_st.spr	enemy213_wlk.spr
enemy214	enemy214_st.spr	enemy214_st.spr	enemy214_st.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_bat.spr	enemy214_die.spr	enemy214_at.spr	enemy214_at.spr	enemy214_at.spr	enemy214_st.spr	enemy214_wlk.spr
enemy215	enemy215_st.spr	enemy215_st.spr	enemy215_st.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_bat.spr	enemy215_die.spr	enemy215_at.spr	enemy215_at.spr	enemy215_at.spr	enemy215_st.spr	enemy215_wlk.spr
enemy216	enemy216_st.spr	enemy216_st.spr	enemy216_st.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_bat.spr	enemy216_die.spr	enemy216_at.spr	enemy216_at.spr	enemy216_at.spr	enemy216_st.spr	enemy216_wlk.spr
enemy217	enemy217_st.spr	enemy217_st.spr	enemy217_st.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_bat.spr	enemy217_die.spr	enemy217_at.spr	enemy217_at.spr	enemy217_at.spr	enemy217_st.spr	enemy217_wlk.spr
enemy218	enemy218_st.spr	enemy218_st.spr	enemy218_st.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_bat.spr	enemy218_die.spr	enemy218_at.spr	enemy218_at.spr	enemy218_at.spr	enemy218_st.spr	enemy218_wlk.spr
enemy219	enemy219_st.spr	enemy219_st.spr	enemy219_st.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_bat.spr	enemy219_die.spr	enemy219_at.spr	enemy219_at.spr	enemy219_at.spr	enemy219_st.spr	enemy219_wlk.spr
enemy220	enemy220_st.spr	enemy220_st.spr	enemy220_st.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_bat.spr	enemy220_die.spr	enemy220_at.spr	enemy220_at.spr	enemy220_at.spr	enemy220_st.spr	enemy220_wlk.spr
enemy221	enemy221_st01.spr	enemy221_st02.spr	enemy221_st02.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_bat.spr	enemy221_die.spr	enemy221_at.spr	enemy221_at.spr	enemy221_at.spr	enemy221_st02.spr	enemy221_wlk.spr
enemy222	enemy222_st01.spr	enemy222_st02.spr	enemy222_st02.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_bat.spr	enemy222_die.spr	enemy222_at.spr	enemy222_at.spr	enemy222_at.spr	enemy222_st02.spr	enemy222_wlk.spr
enemy223	enemy223_st01.spr	enemy223_st02.spr	enemy223_st02.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_bat.spr	enemy223_die.spr	enemy223_at.spr	enemy223_at.spr	enemy223_at.spr	enemy223_st02.spr	enemy223_wlk.spr
enemy224	enemy224_st01.spr	enemy224_st02.spr	enemy224_st02.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_bat.spr	enemy224_die.spr	enemy224_at01.spr	enemy224_at02.spr	enemy224_at02.spr	enemy224_st02.spr	enemy224_wlk.spr
passerby208	passerby208.spr	passerby208.spr	passerby208.spr											
passerby209	passerby209.spr	passerby209.spr	passerby209.spr											
passerby210	passerby210.spr	passerby210.spr	passerby210.spr											
passerby211	passerby211.spr	passerby211.spr	passerby211.spr											
passerby212	obj_rw_038.spr	obj_rw_038.spr	obj_rw_038.spr											
passerby213	signpost004.spr	signpost004.spr	signpost004.spr											
building1	workshop_corslet_01.spr	workshop_corslet_01.spr	workshop_corslet_01.spr											
building2	workshop_corslet_02.spr	workshop_corslet_02.spr	workshop_corslet_02.spr											
building3	workshop_corslet_03.spr	workshop_corslet_03.spr	workshop_corslet_03.spr											
building4	workshop_corslet_04.spr	workshop_corslet_04.spr	workshop_corslet_04.spr											
building5	workshop_corslet_05.spr	workshop_corslet_05.spr	workshop_corslet_05.spr											
building6	workshop_artisan_01.spr	workshop_artisan_01.spr	workshop_artisan_01.spr											
building7	workshop_artisan_02.spr	workshop_artisan_02.spr	workshop_artisan_02.spr											
passerby214	obj_rw_008.spr	obj_rw_008.spr	obj_rw_008.spr											
passerby215	obj_rw_016.spr	obj_rw_016.spr	obj_rw_016.spr											
building8	workshop_artisan_03.spr	workshop_artisan_03.spr	workshop_artisan_03.spr											
building9	workshop_artisan_04.spr	workshop_artisan_04.spr	workshop_artisan_04.spr											
building10	workshop_artisan_05.spr	workshop_artisan_05.spr	workshop_artisan_05.spr											
building11	workshop_mask_01.spr	workshop_mask_01.spr	workshop_mask_01.spr											
building12	workshop_mask_02.spr	workshop_mask_02.spr	workshop_mask_02.spr											
building13	workshop_mask_03.spr	workshop_mask_03.spr	workshop_mask_03.spr											
building14	workshop_mask_04.spr	workshop_mask_04.spr	workshop_mask_04.spr											
building15	workshop_mask_05.spr	workshop_mask_05.spr	workshop_mask_05.spr											
building16	workshop_exp_01.spr	workshop_exp_01.spr	workshop_exp_01.spr											
building17	workshop_exp_02.spr	workshop_exp_02.spr	workshop_exp_02.spr											
building18	workshop_exp_03.spr	workshop_exp_03.spr	workshop_exp_03.spr											
building19	workshop_exp_04.spr	workshop_exp_04.spr	workshop_exp_04.spr											
building20	workshop_exp_05.spr	workshop_exp_05.spr	workshop_exp_05.spr											
building21	workshop_random_01.spr	workshop_random_01.spr	workshop_random_01.spr											
building22	workshop_random_02.spr	workshop_random_02.spr	workshop_random_02.spr											
building23	workshop_random_03.spr	workshop_random_03.spr	workshop_random_03.spr											
